Mod:Item:MetaData, Localized Name, Unlocalized Name, Is Block?, Class Name
harvestcraft:pamApple, tile.pamApple.name, tile.pamApple, true, com.pam.harvestcraft.blocks.growables.ItemBlockCropFruit
harvestcraft:lemon_sapling, Lemon Sapling, tile.lemon_sapling, true, net.minecraft.item.ItemBlock
harvestcraft:lemonItem, Lemon, item.lemonItem, false, com.pam.harvestcraft.item.items.ItemPamFood
harvestcraft:pamLemon, tile.pamLemon.name, tile.pamLemon, true, com.pam.harvestcraft.blocks.growables.ItemBlockCropFruit
harvestcraft:pear_sapling, Pear Sapling, tile.pear_sapling, true, net.minecraft.item.ItemBlock
harvestcraft:pearItem, Pear, item.pearItem, false, com.pam.harvestcraft.item.items.ItemPamFood
harvestcraft:pamPear, tile.pamPear.name, tile.pamPear, true, com.pam.harvestcraft.blocks.growables.ItemBlockCropFruit
harvestcraft:olive_sapling, Olive Sapling, tile.olive_sapling, true, net.minecraft.item.ItemBlock
harvestcraft:oliveItem, Olive, item.oliveItem, false, com.pam.harvestcraft.item.items.ItemPamFood
harvestcraft:pamOlive, tile.pamOlive.name, tile.pamOlive, true, com.pam.harvestcraft.blocks.growables.ItemBlockCropFruit
harvestcraft:grapefruit_sapling, Grapefruit Sapling, tile.grapefruit_sapling, true, net.minecraft.item.ItemBlock
harvestcraft:grapefruitItem, Grapefruit, item.grapefruitItem, false, com.pam.harvestcraft.item.items.ItemPamFood
harvestcraft:pamGrapefruit, tile.pamGrapefruit.name, tile.pamGrapefruit, true, com.pam.harvestcraft.blocks.growables.ItemBlockCropFruit
harvestcraft:pomegranate_sapling, Pomegranate Sapling, tile.pomegranate_sapling, true, net.minecraft.item.ItemBlock
harvestcraft:pomegranateItem, Pomegranate, item.pomegranateItem, false, com.pam.harvestcraft.item.items.ItemPamFood
harvestcraft:pamPomegranate, tile.pamPomegranate.name, tile.pamPomegranate, true, com.pam.harvestcraft.blocks.growables.ItemBlockCropFruit
harvestcraft:cashew_sapling, Cashew Sapling, tile.cashew_sapling, true, net.minecraft.item.ItemBlock
harvestcraft:cashewItem, Cashew, item.cashewItem, false, com.pam.harvestcraft.item.items.ItemPamFood
harvestcraft:pamCashew, tile.pamCashew.name, tile.pamCashew, true, com.pam.harvestcraft.blocks.growables.ItemBlockCropFruit
harvestcraft:vanillabean_sapling, Vanilla Sapling, tile.vanillabean_sapling, true, net.minecraft.item.ItemBlock
harvestcraft:vanillabeanItem, Vanilla Bean, item.vanillabeanItem, false, com.pam.harvestcraft.item.items.ItemPamFood
harvestcraft:pamVanillabean, tile.pamVanillabean.name, tile.pamVanillabean, true, com.pam.harvestcraft.blocks.growables.ItemBlockCropFruit
harvestcraft:starfruit_sapling, Starfruit Sapling, tile.starfruit_sapling, true, net.minecraft.item.ItemBlock
harvestcraft:starfruitItem, Starfruit, item.starfruitItem, false, com.pam.harvestcraft.item.items.ItemPamFood
harvestcraft:pamStarfruit, tile.pamStarfruit.name, tile.pamStarfruit, true, com.pam.harvestcraft.blocks.growables.ItemBlockCropFruit
harvestcraft:banana_sapling, Banana Sapling, tile.banana_sapling, true, net.minecraft.item.ItemBlock
harvestcraft:bananaItem, Banana, item.bananaItem, false, com.pam.harvestcraft.item.items.ItemPamFood
harvestcraft:pamBanana, tile.pamBanana.name, tile.pamBanana, true, com.pam.harvestcraft.blocks.growables.ItemBlockCropFruit
harvestcraft:plum_sapling, Plum Sapling, tile.plum_sapling, true, net.minecraft.item.ItemBlock
harvestcraft:plumItem, Plum, item.plumItem, false, com.pam.harvestcraft.item.items.ItemPamFood
harvestcraft:pamPlum, tile.pamPlum.name, tile.pamPlum, true, com.pam.harvestcraft.blocks.growables.ItemBlockCropFruit
harvestcraft:avocado_sapling, Avocado Sapling, tile.avocado_sapling, true, net.minecraft.item.ItemBlock
harvestcraft:avocadoItem, Avocado, item.avocadoItem, false, com.pam.harvestcraft.item.items.ItemPamFood
harvestcraft:pamAvocado, tile.pamAvocado.name, tile.pamAvocado, true, com.pam.harvestcraft.blocks.growables.ItemBlockCropFruit
harvestcraft:pecan_sapling, Pecan Sapling, tile.pecan_sapling, true, net.minecraft.item.ItemBlock
harvestcraft:pecanItem, Pecan, item.pecanItem, false, com.pam.harvestcraft.item.items.ItemPamFood
harvestcraft:pamPecan, tile.pamPecan.name, tile.pamPecan, true, com.pam.harvestcraft.blocks.growables.ItemBlockCropFruit
harvestcraft:pistachio_sapling, Pistachio Sapling, tile.pistachio_sapling, true, net.minecraft.item.ItemBlock
harvestcraft:pistachioItem, Pistachio, item.pistachioItem, false, com.pam.harvestcraft.item.items.ItemPamFood
harvestcraft:pamPistachio, tile.pamPistachio.name, tile.pamPistachio, true, com.pam.harvestcraft.blocks.growables.ItemBlockCropFruit
harvestcraft:lime_sapling, Lime Sapling, tile.lime_sapling, true, net.minecraft.item.ItemBlock
harvestcraft:limeItem, Lime, item.limeItem, false, com.pam.harvestcraft.item.items.ItemPamFood
harvestcraft:pamLime, tile.pamLime.name, tile.pamLime, true, com.pam.harvestcraft.blocks.growables.ItemBlockCropFruit
harvestcraft:peppercorn_sapling, Peppercorn Sapling, tile.peppercorn_sapling, true, net.minecraft.item.ItemBlock
harvestcraft:peppercornItem, Peppercorn, item.peppercornItem, false, com.pam.harvestcraft.item.items.ItemPamFood
harvestcraft:pamPeppercorn, tile.pamPeppercorn.name, tile.pamPeppercorn, true, com.pam.harvestcraft.blocks.growables.ItemBlockCropFruit
harvestcraft:almond_sapling, Almond Sapling, tile.almond_sapling, true, net.minecraft.item.ItemBlock
harvestcraft:almondItem, Almond, item.almondItem, false, com.pam.harvestcraft.item.items.ItemPamFood
harvestcraft:pamAlmond, tile.pamAlmond.name, tile.pamAlmond, true, com.pam.harvestcraft.blocks.growables.ItemBlockCropFruit
harvestcraft:gooseberry_sapling, Gooseberry Sapling, tile.gooseberry_sapling, true, net.minecraft.item.ItemBlock
harvestcraft:gooseberryItem, Gooseberry, item.gooseberryItem, false, com.pam.harvestcraft.item.items.ItemPamFood
harvestcraft:pamGooseberry, tile.pamGooseberry.name, tile.pamGooseberry, true, com.pam.harvestcraft.blocks.growables.ItemBlockCropFruit
harvestcraft:peach_sapling, Peach Sapling, tile.peach_sapling, true, net.minecraft.item.ItemBlock
harvestcraft:peachItem, Peach, item.peachItem, false, com.pam.harvestcraft.item.items.ItemPamFood
harvestcraft:pamPeach, tile.pamPeach.name, tile.pamPeach, true, com.pam.harvestcraft.blocks.growables.ItemBlockCropFruit
harvestcraft:chestnut_sapling, Chestnut Sapling, tile.chestnut_sapling, true, net.minecraft.item.ItemBlock
harvestcraft:chestnutItem, Chestnut, item.chestnutItem, false, com.pam.harvestcraft.item.items.ItemPamFood
harvestcraft:pamChestnut, tile.pamChestnut.name, tile.pamChestnut, true, com.pam.harvestcraft.blocks.growables.ItemBlockCropFruit
harvestcraft:coconut_sapling, Coconut Sapling, tile.coconut_sapling, true, net.minecraft.item.ItemBlock
harvestcraft:coconutItem, Coconut, item.coconutItem, false, com.pam.harvestcraft.item.items.ItemPamFood
harvestcraft:pamCoconut, tile.pamCoconut.name, tile.pamCoconut, true, com.pam.harvestcraft.blocks.growables.ItemBlockCropFruit
harvestcraft:mango_sapling, Mango Sapling, tile.mango_sapling, true, net.minecraft.item.ItemBlock
harvestcraft:mangoItem, Mango, item.mangoItem, false, com.pam.harvestcraft.item.items.ItemPamFood
harvestcraft:pamMango, tile.pamMango.name, tile.pamMango, true, com.pam.harvestcraft.blocks.growables.ItemBlockCropFruit
harvestcraft:apricot_sapling, Apricot Sapling, tile.apricot_sapling, true, net.minecraft.item.ItemBlock
harvestcraft:apricotItem, Apricot, item.apricotItem, false, com.pam.harvestcraft.item.items.ItemPamFood
harvestcraft:pamApricot, tile.pamApricot.name, tile.pamApricot, true, com.pam.harvestcraft.blocks.growables.ItemBlockCropFruit
harvestcraft:orange_sapling, Orange Sapling, tile.orange_sapling, true, net.minecraft.item.ItemBlock
harvestcraft:orangeItem, Orange, item.orangeItem, false, com.pam.harvestcraft.item.items.ItemPamFood
harvestcraft:pamOrange, tile.pamOrange.name, tile.pamOrange, true, com.pam.harvestcraft.blocks.growables.ItemBlockCropFruit
harvestcraft:walnut_sapling, Walnut Sapling, tile.walnut_sapling, true, net.minecraft.item.ItemBlock
harvestcraft:walnutItem, Walnut, item.walnutItem, false, com.pam.harvestcraft.item.items.ItemPamFood
harvestcraft:pamWalnut, tile.pamWalnut.name, tile.pamWalnut, true, com.pam.harvestcraft.blocks.growables.ItemBlockCropFruit
harvestcraft:persimmon_sapling, Persimmon Sapling, tile.persimmon_sapling, true, net.minecraft.item.ItemBlock
harvestcraft:persimmonItem, Persimmon, item.persimmonItem, false, com.pam.harvestcraft.item.items.ItemPamFood
harvestcraft:pamPersimmon, tile.pamPersimmon.name, tile.pamPersimmon, true, com.pam.harvestcraft.blocks.growables.ItemBlockCropFruit
harvestcraft:nutmeg_sapling, Nutmeg Sapling, tile.nutmeg_sapling, true, net.minecraft.item.ItemBlock
harvestcraft:nutmegItem, Nutmeg, item.nutmegItem, false, com.pam.harvestcraft.item.items.ItemPamFood
harvestcraft:pamNutmeg, tile.pamNutmeg.name, tile.pamNutmeg, true, com.pam.harvestcraft.blocks.growables.ItemBlockCropFruit
harvestcraft:durian_sapling, Durian Sapling, tile.durian_sapling, true, net.minecraft.item.ItemBlock
harvestcraft:durianItem, Durian, item.durianItem, false, com.pam.harvestcraft.item.items.ItemPamFood
harvestcraft:pamDurian, tile.pamDurian.name, tile.pamDurian, true, com.pam.harvestcraft.blocks.growables.ItemBlockCropFruit
harvestcraft:cinnamon_sapling, Cinnamon Sapling, tile.cinnamon_sapling, true, net.minecraft.item.ItemBlock
harvestcraft:cinnamonItem, Cinnamon, item.cinnamonItem, false, com.pam.harvestcraft.item.items.ItemPamFood
harvestcraft:pamCinnamon, tile.pamCinnamon.name, tile.pamCinnamon, true, com.pam.harvestcraft.blocks.growables.ItemBlockCropFruit
harvestcraft:maple_sapling, Maple Sapling, tile.maple_sapling, true, net.minecraft.item.ItemBlock
harvestcraft:maplesyrupItem, Maple Syrup, item.maplesyrupItem, false, com.pam.harvestcraft.item.items.ItemPamFood
harvestcraft:pamMaple, tile.pamMaple.name, tile.pamMaple, true, com.pam.harvestcraft.blocks.growables.ItemBlockCropFruit
harvestcraft:paperbark_sapling, Paperbark Sapling, tile.paperbark_sapling, true, net.minecraft.item.ItemBlock
harvestcraft:pamPaperbark, tile.pamPaperbark.name, tile.pamPaperbark, true, com.pam.harvestcraft.blocks.growables.ItemBlockCropFruit
harvestcraft:market, Market, tile.market, true, net.minecraft.item.ItemBlock
harvestcraft:shippingbin, Shipping Bin, tile.shippingbin, true, net.minecraft.item.ItemBlock
harvestcraft:well, Well, tile.well, true, net.minecraft.item.ItemBlock
harvestcraft:groundtrap, Ground Trap, tile.groundtrap, true, net.minecraft.item.ItemBlock
harvestcraft:watertrap, Water Trap, tile.watertrap, true, net.minecraft.item.ItemBlock
harvestcraft:beehive, Beehive, tile.beehive, true, net.minecraft.item.ItemBlock
harvestcraft:apiary, Apiary, tile.apiary, true, net.minecraft.item.ItemBlock
harvestcraft:honey, Honey Block, tile.honey, true, net.minecraft.item.ItemBlock
harvestcraft:honeycomb, Honeycomb Block, tile.honeycomb, true, net.minecraft.item.ItemBlock
harvestcraft:pressedwax, Pressed Wax Block, tile.pressedwax, true, net.minecraft.item.ItemBlock
harvestcraft:waxcomb, Waxcomb Block, tile.waxcomb, true, net.minecraft.item.ItemBlock
harvestcraft:candleDeco1, White Candle, tile.candleDeco1, true, net.minecraft.item.ItemBlock
harvestcraft:candleDeco2, Orange Candle, tile.candleDeco2, true, net.minecraft.item.ItemBlock
harvestcraft:candleDeco3, Magenta Candle, tile.candleDeco3, true, net.minecraft.item.ItemBlock
harvestcraft:candleDeco4, Light Blue Candle, tile.candleDeco4, true, net.minecraft.item.ItemBlock
harvestcraft:candleDeco5, Yellow Candle, tile.candleDeco5, true, net.minecraft.item.ItemBlock
harvestcraft:candleDeco6, Lime Candle, tile.candleDeco6, true, net.minecraft.item.ItemBlock
harvestcraft:candleDeco7, Pink Candle, tile.candleDeco7, true, net.minecraft.item.ItemBlock
harvestcraft:candleDeco8, Dark Grey Candle, tile.candleDeco8, true, net.minecraft.item.ItemBlock
harvestcraft:candleDeco9, Light Grey Candle, tile.candleDeco9, true, net.minecraft.item.ItemBlock
harvestcraft:candleDeco10, Cyan Candle, tile.candleDeco10, true, net.minecraft.item.ItemBlock
harvestcraft:candleDeco11, Purple Candle, tile.candleDeco11, true, net.minecraft.item.ItemBlock
harvestcraft:candleDeco12, Blue Candle, tile.candleDeco12, true, net.minecraft.item.ItemBlock
harvestcraft:candleDeco13, Brown Candle, tile.candleDeco13, true, net.minecraft.item.ItemBlock
harvestcraft:candleDeco14, Green Candle, tile.candleDeco14, true, net.minecraft.item.ItemBlock
harvestcraft:candleDeco15, Red Candle, tile.candleDeco15, true, net.minecraft.item.ItemBlock
harvestcraft:candleDeco16, Black Candle, tile.candleDeco16, true, net.minecraft.item.ItemBlock
harvestcraft:aridgarden, Arid Garden, tile.aridgarden, true, net.minecraft.item.ItemBlock
harvestcraft:frostgarden, Frost Garden, tile.frostgarden, true, net.minecraft.item.ItemBlock
harvestcraft:shadedgarden, Shaded Garden, tile.shadedgarden, true, net.minecraft.item.ItemBlock
harvestcraft:soggygarden, Soggy Garden, tile.soggygarden, true, net.minecraft.item.ItemBlock
harvestcraft:tropicalgarden, Tropical Garden, tile.tropicalgarden, true, net.minecraft.item.ItemBlock
harvestcraft:windygarden, Windy Garden, tile.windygarden, true, net.minecraft.item.ItemBlock
harvestcraft:presser, Presser, tile.presser, true, net.minecraft.item.ItemBlock
harvestcraft:carrotcake, Carrot Cake, tile.carrotcake, true, net.minecraft.item.ItemBlock
harvestcraft:cheesecake, Cheese Cake, tile.cheesecake, true, net.minecraft.item.ItemBlock
harvestcraft:cherrycheesecake, Cherry Cheese Cake, tile.cherrycheesecake, true, net.minecraft.item.ItemBlock
harvestcraft:chocolatesprinklecake, Chocolate Sprinkles Cake, tile.chocolatesprinklecake, true, net.minecraft.item.ItemBlock
harvestcraft:holidaycake, Holiday Cake, tile.holidaycake, true, net.minecraft.item.ItemBlock
harvestcraft:lamingtoncake, Lamington, tile.lamingtoncake, true, net.minecraft.item.ItemBlock
harvestcraft:pavlovacake, Pavlova, tile.pavlovacake, true, net.minecraft.item.ItemBlock
harvestcraft:pineappleupsidedowncake, Pineapple Upside Down Cake, tile.pineappleupsidedowncake, true, net.minecraft.item.ItemBlock
harvestcraft:pumpkincheesecake, Pumpkin Cheese Cake, tile.pumpkincheesecake, true, net.minecraft.item.ItemBlock
harvestcraft:redvelvetcake, Red Velvet Cake, tile.redvelvetcake, true, net.minecraft.item.ItemBlock
harvestcraft:ediblerootItem, Edible Root, item.ediblerootItem, false, com.pam.harvestcraft.item.items.ItemPamFood
harvestcraft:sunflowerseedsItem, Sunflower Seeds, item.sunflowerseedsItem, false, com.pam.harvestcraft.item.items.ItemPamFood
harvestcraft:calamarirawItem, Raw Calamari, item.calamarirawItem, false, com.pam.harvestcraft.item.items.ItemPamFood
harvestcraft:calamaricookedItem, Cooked Calamari, item.calamaricookedItem, false, com.pam.harvestcraft.item.items.ItemPamFood
harvestcraft:saltItem, Salt, item.saltItem, false, net.minecraft.item.Item
harvestcraft:wovencottonItem, Woven Cotton, item.wovencottonItem, false, net.minecraft.item.Item
harvestcraft:freshwaterItem, Fresh Water, item.freshwaterItem, false, net.minecraft.item.Item
harvestcraft:freshmilkItem, Fresh Milk, item.freshmilkItem, false, net.minecraft.item.Item
harvestcraft:grilledasparagusItem, Grilled Asparagus, item.grilledasparagusItem, false, com.pam.harvestcraft.item.items.ItemPamFood
harvestcraft:bakedsweetpotatoItem, Baked Sweet Potato, item.bakedsweetpotatoItem, false, com.pam.harvestcraft.item.items.ItemPamFood
harvestcraft:grilledeggplantItem, Grilled Eggplant, item.grilledeggplantItem, false, com.pam.harvestcraft.item.items.ItemPamFood
harvestcraft:toastItem, Toast, item.toastItem, false, com.pam.harvestcraft.item.items.ItemPamFood
harvestcraft:cheeseItem, Cheese, item.cheeseItem, false, com.pam.harvestcraft.item.items.ItemPamFood
harvestcraft:icecreamItem, Ice Cream, item.icecreamItem, false, com.pam.harvestcraft.item.items.ItemPamFood
harvestcraft:grilledcheeseItem, Grilled Cheese, item.grilledcheeseItem, false, com.pam.harvestcraft.item.items.ItemPamFood
harvestcraft:applesauceItem, Apple Sauce, item.applesauceItem, false, com.pam.harvestcraft.item.items.ItemPamFood
harvestcraft:pumpkinbreadItem, Pumpkin Bread, item.pumpkinbreadItem, false, com.pam.harvestcraft.item.items.ItemPamFood
harvestcraft:caramelappleItem, Caramel Apple, item.caramelappleItem, false, com.pam.harvestcraft.item.items.ItemPamFood
harvestcraft:applepieItem, Apple Pie, item.applepieItem, false, com.pam.harvestcraft.item.items.ItemPamFood
harvestcraft:teaItem, Cup of Tea, item.teaItem, false, com.pam.harvestcraft.item.items.ItemPamPotionFood
harvestcraft:coffeeItem, Cup of Coffee, item.coffeeItem, false, com.pam.harvestcraft.item.items.ItemPamPotionFood
harvestcraft:popcornItem, Popcorn, item.popcornItem, false, com.pam.harvestcraft.item.items.ItemPamFood
harvestcraft:raisinsItem, Raisins, item.raisinsItem, false, com.pam.harvestcraft.item.items.ItemPamFood
harvestcraft:ricecakeItem, Rice Cake, item.ricecakeItem, false, com.pam.harvestcraft.item.items.ItemPamFood
harvestcraft:toastedcoconutItem, Toasted Coconut, item.toastedcoconutItem, false, com.pam.harvestcraft.item.items.ItemPamFood
harvestcraft:roastedpumpkinseedsItem, Roasted Pumpkin Seeds, item.roastedpumpkinseedsItem, false, com.pam.harvestcraft.item.items.ItemPamFood
harvestcraft:vanillaItem, Vanilla, item.vanillaItem, false, net.minecraft.item.Item
harvestcraft:toastedsesameseedsItem, Toasted Sesame Seeds, item.toastedsesameseedsItem, false, net.minecraft.item.Item
harvestcraft:flourItem, Flour, item.flourItem, false, net.minecraft.item.Item
harvestcraft:doughItem, Dough, item.doughItem, false, net.minecraft.item.Item
harvestcraft:pastaItem, Pasta, item.pastaItem, false, net.minecraft.item.Item
harvestcraft:heavycreamItem, Heavy Cream, item.heavycreamItem, false, net.minecraft.item.Item
harvestcraft:butterItem, Butter, item.butterItem, false, net.minecraft.item.Item
harvestcraft:applejuiceItem, Apple Juice, item.applejuiceItem, false, com.pam.harvestcraft.item.items.ItemPamPotionFood
harvestcraft:melonjuiceItem, Melon Juice, item.melonjuiceItem, false, com.pam.harvestcraft.item.items.ItemPamPotionFood
harvestcraft:carrotjuiceItem, Carrot Juice, item.carrotjuiceItem, false, com.pam.harvestcraft.item.items.ItemPamPotionFood
harvestcraft:strawberryjuiceItem, Strawberry Juice, item.strawberryjuiceItem, false, com.pam.harvestcraft.item.items.ItemPamPotionFood
harvestcraft:grapejuiceItem, Grape Juice, item.grapejuiceItem, false, com.pam.harvestcraft.item.items.ItemPamPotionFood
harvestcraft:blueberryjuiceItem, Blueberry Juice, item.blueberryjuiceItem, false, com.pam.harvestcraft.item.items.ItemPamPotionFood
harvestcraft:cherryjuiceItem, Cherry Juice, item.cherryjuiceItem, false, com.pam.harvestcraft.item.items.ItemPamPotionFood
harvestcraft:papayajuiceItem, Papaya Juice, item.papayajuiceItem, false, com.pam.harvestcraft.item.items.ItemPamPotionFood
harvestcraft:starfruitjuiceItem, Starfruit Juice, item.starfruitjuiceItem, false, com.pam.harvestcraft.item.items.ItemPamPotionFood
